message_type,flight_id,hex_id,yyyymmdd,hhmmss,latitude,longitude,altitude,ground_speed,unknown1,unknown2
3,CFG189  ,3C4AA3,20130713,234832,28.03511,-81.25639,33000,492,353,0,,
4,CFG189  ,3C4AA3,20130713,234833,28.03511,-81.25639,33000,492,353,0,,
3,CFG189  ,3C4AA3,20130713,234834,28.04008,-81.25715,33000,492,353,0,,
4,CFG189  ,3C4AA3,20130713,234834,28.04008,-81.25715,33000,492,353,0,,
3,CFG189  ,3C4AA3,20130713,234835,28.04192,-81.25747,33000,492,353,0,,
3,CFG189  ,3C4AA3,20130713,234835,28.04419,-81.25779,33000,492,353,0,,
3,CFG189  ,3C4AA3,20130713,234837,28.04645,-81.25816,33000,492,353,0,,
4,CFG189  ,3C4AA3,20130713,234838,28.04645,-81.25816,33000,492,353,0,,
3,CFG189  ,3C4AA3,20130713,234839,28.05093,-81.25884,33000,492,353,0,,
4,CFG189  ,3C4AA3,20130713,234841,28.05093,-81.25884,33000,492,353,0,,
3,CFG189  ,3C4AA3,20130713,234841,28.05773,-81.25989,33000,492,353,0,,
3,CFG189  ,3C4AA3,20130713,234842,28.05955,-81.26016,33000,492,353,0,,
4,CFG189  ,3C4AA3,20130713,234843,28.05955,-81.26016,33000,492,353,0,,
4,NKS388  ,A7E62D,20130713,234843,27.84829,-82.05794,34950,433,150,64,,
4,CFG189  ,3C4AA3,20130713,234844,28.05955,-81.26016,33000,492,353,0,,
4,NKS388  ,A7E62D,20130713,234844,27.84829,-82.05794,34950,433,150,0,,
4,NKS388  ,A7E62D,20130713,234845,27.84829,-82.05794,34950,433,150,0,,
3,CFG189  ,3C4AA3,20130713,234846,28.06676,-81.26129,33000,492,353,0,,
4,CFG189  ,3C4AA3,20130713,234846,28.06676,-81.26129,33000,492,353,0,,
3,CFG189  ,3C4AA3,20130713,234847,28.06902,-81.26164,33000,492,353,0,,
1,CFG189  ,3C4AA3,20130713,234847,28.06902,-81.26164,33000,492,353,0,,
4,CFG189  ,3C4AA3,20130713,234847,28.06902,-81.26164,33000,492,353,0,,
4,CFG189  ,3C4AA3,20130713,234848,28.06902,-81.26164,33000,491,353,0,,
4,CFG189  ,3C4AA3,20130713,234850,28.06902,-81.26164,33000,491,353,0,,
4,CFG189  ,3C4AA3,20130713,234851,28.06902,-81.26164,33000,491,353,0,,
3,CFG189  ,3C4AA3,20130713,234852,28.08124,-81.26361,33000,491,353,0,,
4,CFG189  ,3C4AA3,20130713,234852,28.08124,-81.26361,33000,491,353,0,,
3,CFG189  ,3C4AA3,20130713,234853,28.08348,-81.26397,33000,491,353,0,,
4,CFG189  ,3C4AA3,20130713,234853,28.08348,-81.26397,33000,491,353,0,,
4,CFG189  ,3C4AA3,20130713,234854,28.08348,-81.26397,33000,491,353,0,,
4,CFG189  ,3C4AA3,20130713,234855,28.08348,-81.26397,33000,491,353,0,,
4,CFG189  ,3C4AA3,20130713,234856,28.08348,-81.26397,33000,491,353,0,,
1,CFG189  ,3C4AA3,20130713,234857,28.08348,-81.26397,33000,491,353,0,,
4,CFG189  ,3C4AA3,20130713,234857,28.08348,-81.26397,33000,491,353,0,,
3,CFG189  ,3C4AA3,20130713,234858,28.09433,-81.26561,33000,491,353,0,,
4,428     ,A849AB,20130713,234858,29.57682,-81.16796,24225,493,0,704,,
3,CFG189  ,3C4AA3,20130713,234859,28.09660,-81.26598,33000,491,353,0,,
4,CFG189  ,3C4AA3,20130713,234859,28.09660,-81.26598,33000,492,353,0,,
3,428     ,A849AB,20130713,234859,29.68121,-81.16916,24950,493,0,704,,
3,CFG189  ,3C4AA3,20130713,234901,28.10112,-81.26668,33000,492,353,0,,
4,CFG189  ,3C4AA3,20130713,234901,28.10112,-81.26668,33000,492,353,0,,
3,CFG189  ,3C4AA3,20130713,234902,28.10335,-81.26698,33000,492,353,0,,
4,CFG189  ,3C4AA3,20130713,234904,28.10335,-81.26698,33000,492,353,0,,
4,CFG189  ,3C4AA3,20130713,234905,28.10335,-81.26698,33000,492,353,0,,
4,CFG189  ,3C4AA3,20130713,234906,28.10335,-81.26698,33000,491,353,0,,
3,CFG189  ,3C4AA3,20130713,234907,28.11467,-81.26872,33000,491,353,0,,
4,CFG189  ,3C4AA3,20130713,234907,28.11467,-81.26872,33000,491,353,0,,
4,CFG189  ,3C4AA3,20130713,234908,28.11467,-81.26872,33000,491,353,0,,
4,CFG189  ,3C4AA3,20130713,234909,28.11467,-81.26872,33000,491,353,0,,
3,CFG189  ,3C4AA3,20130713,234909,28.11964,-81.26946,33000,491,353,0,,
3,CFG189  ,3C4AA3,20130713,234910,28.12143,-81.26972,33000,491,353,0,,
4,CFG189  ,3C4AA3,20130713,234910,28.12143,-81.26972,33000,491,353,0,,
4,CFG189  ,3C4AA3,20130713,234911,28.12143,-81.26972,33000,491,353,0,,
4,428     ,A849AB,20130713,234911,29.68121,-81.16916,24950,494,0,1280,,
3,428     ,A849AB,20130713,234911,29.70781,-81.16942,25125,494,0,1280,,
3,CFG189  ,3C4AA3,20130713,234912,28.12640,-81.27050,33025,491,353,0,,
4,CFG189  ,3C4AA3,20130713,234913,28.12640,-81.27050,33025,491,353,0,,
3,CFG189  ,3C4AA3,20130713,234913,28.12821,-81.27077,33000,491,353,0,,
3,CFG189  ,3C4AA3,20130713,234914,28.13045,-81.27115,33000,491,353,0,,
4,CFG189  ,3C4AA3,20130713,234914,28.13045,-81.27115,33000,491,353,0,,
4,CFG189  ,3C4AA3,20130713,234914,28.13045,-81.27115,33000,491,353,0,,
3,CFG189  ,3C4AA3,20130713,234915,28.13228,-81.27142,33025,491,353,0,,
4,CFG189  ,3C4AA3,20130713,234916,28.13228,-81.27142,33025,491,353,0,,
3,CFG189  ,3C4AA3,20130713,234916,28.13498,-81.27184,33025,491,353,0,,
4,CFG189  ,3C4AA3,20130713,234916,28.13498,-81.27184,33025,491,353,0,,
1,CFG189  ,3C4AA3,20130713,234916,28.13498,-81.27184,33025,491,353,0,,
3,CFG189  ,3C4AA3,20130713,234917,28.13724,-81.27217,33025,491,353,0,,
4,CFG189  ,3C4AA3,20130713,234917,28.13724,-81.27217,33025,491,353,0,,
3,CFG189  ,3C4AA3,20130713,234918,28.13951,-81.27252,33025,491,353,0,,
4,CFG189  ,3C4AA3,20130713,234918,28.13951,-81.27252,33025,491,353,0,,
3,CFG189  ,3C4AA3,20130713,234918,28.14043,-81.27263,33025,491,353,0,,
4,CFG189  ,3C4AA3,20130713,234918,28.14043,-81.27263,33025,492,353,0,,
3,CFG189  ,3C4AA3,20130713,234919,28.14130,-81.27279,33025,492,353,0,,
4,CFG189  ,3C4AA3,20130713,234919,28.14130,-81.27279,33025,492,353,0,,
4,CFG189  ,3C4AA3,20130713,234919,28.14130,-81.27279,33025,492,353,0,,
3,CFG189  ,3C4AA3,20130713,234919,28.14357,-81.27314,33025,492,353,0,,
4,CFG189  ,3C4AA3,20130713,234920,28.14357,-81.27314,33025,492,353,0,,
3,CFG189  ,3C4AA3,20130713,234920,28.14446,-81.27330,33025,492,353,0,,
3,CFG189  ,3C4AA3,20130713,234920,28.14539,-81.27341,33025,492,353,0,,
4,AAL1068 ,ACCE3F,20130713,234921,27.93393,-82.07098,36000,428,153,0,,
3,CFG189  ,3C4AA3,20130713,234921,28.14766,-81.27374,33025,492,353,0,,
1,CFG189  ,3C4AA3,20130713,234922,28.14766,-81.27374,33025,492,353,0,,
4,CFG189  ,3C4AA3,20130713,234922,28.14766,-81.27374,33025,492,353,0,,
3,CFG189  ,3C4AA3,20130713,234922,28.14991,-81.27411,33025,492,353,0,,
4,CFG189  ,3C4AA3,20130713,234922,28.14991,-81.27411,33025,492,353,0,,
3,CFG189  ,3C4AA3,20130713,234923,28.15215,-81.27448,33025,492,353,0,,
4,CFG189  ,3C4AA3,20130713,234924,28.15215,-81.27448,33025,492,353,0,,
3,CFG189  ,3C4AA3,20130713,234924,28.15442,-81.27481,33025,492,353,0,,
4,CFG189  ,3C4AA3,20130713,234925,28.15442,-81.27481,33025,492,353,0,,
3,CFG189  ,3C4AA3,20130713,234925,28.15668,-81.27517,33025,492,353,0,,
1,CFG189  ,3C4AA3,20130713,234926,28.15668,-81.27517,33025,492,353,0,,
3,CFG189  ,3C4AA3,20130713,234927,28.15982,-81.27562,33025,492,353,0,,
4,CFG189  ,3C4AA3,20130713,234927,28.15982,-81.27562,33025,492,353,0,,
3,CFG189  ,3C4AA3,20130713,234927,28.16075,-81.27578,33025,492,353,0,,
